Unit:(mV)
                     CH1         CH2
Frequency              ? 298.890 kHz
00001              80.00    -1120.00
00002             500.00    -1280.00
00003             980.00    -1680.00
00004             540.00    -1840.00
00005            -560.00    -1840.00
00006           -1600.00    -2000.00
00007           -1280.00    -1760.00
00008             540.00    -2160.00
00009             620.00    -2480.00
00010            -160.00    -2080.00
00011             440.00    -2960.00
00012             380.00    -2720.00
00013             -80.00    -2400.00
00014             160.00    -3280.00
00015            -140.00    -3120.00
00016             140.00    -2960.00
00017             460.00    -3440.00
00018            -220.00    -3600.00
00019            -100.00    -3600.00
00020             100.00    -3680.00
00021             -60.00    -3760.00
00022             220.00    -4160.00
00023             220.00    -3920.00
00024             -20.00    -4240.00
00025              20.00    -4480.00
00026             240.00    -4320.00
00027             220.00    -4560.00
00028             -60.00    -4800.00
00029             160.00    -4880.00
00030             260.00    -4880.00
00031              60.00    -4960.00
00032              80.00    -5280.00
00033             140.00    -5120.00
00034             220.00    -5200.00
00035             160.00    -5600.00
00036             160.00    -5440.00
00037             180.00    -5600.00
00038             160.00    -5680.00
00039             220.00    -5840.00
00040             240.00    -5840.00
00041             160.00    -5920.00
00042             160.00    -6160.00
00043             240.00    -6080.00
00044             260.00    -6240.00
00045             220.00    -6480.00
00046             240.00    -6320.00
00047             260.00    -6480.00
00048             220.00    -6560.00
00049             240.00    -6640.00
00050             320.00    -6560.00
00051             300.00    -6720.00
00052             320.00    -6880.00
00053             320.00    -6800.00
00054             280.00    -6880.00
00055             300.00    -6960.00
00056             380.00    -6960.00
00057             400.00    -7040.00
00058             400.00    -7120.00
00059             400.00    -7200.00
00060             400.00    -7200.00
00061             400.00    -7280.00
00062             420.00    -7280.00
00063             480.00    -7280.00
00064             500.00    -7280.00
00065             500.00    -7440.00
00066             500.00    -7440.00
00067             540.00    -7440.00
00068             540.00    -7440.00
00069             580.00    -7520.00
00070             640.00    -7520.00
00071             640.00    -7520.00
00072             660.00    -7600.00
00073             720.00    -7520.00
00074             720.00    -7600.00
00075             740.00    -7520.00
00076             780.00    -7600.00
00077             860.00    -7520.00
00078             880.00    -7520.00
00079             880.00    -7520.00
00080             940.00    -7520.00
00081             960.00    -7440.00
00082             980.00    -7440.00
00083            1040.00    -7440.00
00084            1060.00    -7440.00
00085            1100.00    -7440.00
00086            1100.00    -7440.00
00087            1100.00    -7280.00
00088            1080.00    -7280.00
00089            1120.00    -7280.00
00090            1240.00    -7200.00
00091            1280.00    -7200.00
00092            1300.00    -7200.00
00093            1260.00    -7200.00
00094            1180.00    -6960.00
00095            1100.00    -7120.00
00096            1020.00    -6960.00
00097            1100.00    -6880.00
00098            1120.00    -6880.00
00099            1180.00    -6800.00
00100            1160.00    -6800.00
00101            1120.00    -6640.00
00102            1040.00    -6640.00
00103            1020.00    -6480.00
00104             960.00    -6480.00
00105             900.00    -6320.00
00106             860.00    -6320.00
00107             840.00    -6240.00
00108             800.00    -6160.00
00109             800.00    -6000.00
00110             780.00    -6000.00
00111             780.00    -5840.00
00112             700.00    -5840.00
00113             640.00    -5680.00
00114             620.00    -5520.00
00115             560.00    -5520.00
00116             540.00    -5440.00
00117             500.00    -5280.00
00118             460.00    -5200.00
00119             420.00    -5040.00
00120             440.00    -4960.00
00121             440.00    -4880.00
00122             420.00    -4800.00
00123             400.00    -4720.00
00124             380.00    -4560.00
00125             340.00    -4480.00
00126             300.00    -4400.00
00127             260.00    -4240.00
00128             240.00    -4080.00
00129             260.00    -4000.00
00130             300.00    -3920.00
00131             300.00    -3760.00
00132             260.00    -3680.00
00133             220.00    -3520.00
00134             180.00    -3440.00
00135             160.00    -3280.00
00136             180.00    -3120.00
00137             180.00    -2960.00
00138             200.00    -2880.00
00139             180.00    -2720.00
00140             180.00    -2560.00
00141             160.00    -2480.00
00142             160.00    -2320.00
00143             140.00    -2160.00
00144             140.00    -2080.00
00145             140.00    -2000.00
00146             140.00    -1840.00
00147             100.00    -1680.00
00148             100.00    -1520.00
00149             100.00    -1360.00
00150             120.00    -1200.00
00151             100.00    -1120.00
00152              80.00     -960.00
00153              80.00     -800.00
00154              80.00     -720.00
00155              80.00     -480.00
00156              80.00     -320.00
00157              80.00     -240.00
00158              80.00      -80.00
00159              40.00       80.00
00160              60.00      240.00
00161              80.00      320.00
00162             140.00      480.00
00163             180.00      480.00
00164             160.00      720.00
00165             120.00      800.00
00166              80.00      880.00
00167              80.00     1040.00
00168             140.00     1200.00
00169             740.00     1440.00
00170            1180.00     1680.00
00171             360.00     1840.00
00172           -1140.00     1760.00
00173           -2180.00     1600.00
00174            -540.00     2240.00
00175            1260.00     2400.00
00176              20.00     2240.00
00177            -140.00     2480.00
00178             820.00     2320.00
00179            -160.00     3040.00
00180            -400.00     3120.00
00181             100.00     2320.00
00182             -80.00     3440.00
00183             380.00     3600.00
00184            -140.00     2720.00
00185            -420.00     3760.00
00186             300.00     4000.00
00187            -320.00     3360.00
00188            -240.00     4080.00
00189             380.00     4000.00
00190            -220.00     4160.00
00191            -220.00     4320.00
00192               0.00     4080.00
00193             -20.00     4880.00
00194            -100.00     4400.00
00195            -260.00     4560.00
00196              60.00     5200.00
00197            -120.00     4720.00
00198            -260.00     5200.00
00199             -60.00     5200.00
00200            -180.00     5280.00
00201             -60.00     5520.00
00202            -100.00     5200.00
00203            -160.00     5840.00
00204            -160.00     5600.00
00205            -260.00     5680.00
00206            -100.00     6080.00
00207            -180.00     5760.00
00208            -220.00     6160.00
00209            -180.00     6160.00
00210            -240.00     6240.00
00211            -220.00     6320.00
00212            -180.00     6320.00
00213            -180.00     6640.00
00214            -280.00     6480.00
00215            -300.00     6640.00
00216            -260.00     6800.00
00217            -260.00     6640.00
00218            -260.00     6800.00
00219            -260.00     6960.00
00220            -320.00     6960.00
00221            -380.00     6880.00
00222            -300.00     6960.00
00223            -300.00     7120.00
00224            -380.00     7120.00
00225            -380.00     7120.00
00226            -380.00     7280.00
00227            -420.00     7360.00
00228            -480.00     7200.00
00229            -420.00     7440.00
00230            -420.00     7440.00
00231            -460.00     7440.00
00232            -480.00     7440.00
00233            -500.00     7520.00
00234            -580.00     7520.00
00235            -580.00     7440.00
00236            -540.00     7600.00
00237            -580.00     7600.00
00238            -660.00     7520.00
00239            -660.00     7600.00
00240            -700.00     7600.00
00241            -740.00     7600.00
00242            -740.00     7600.00
00243            -740.00     7600.00
00244            -820.00     7600.00
00245            -860.00     7600.00
00246            -880.00     7600.00
00247            -940.00     7600.00
00248           -1020.00     7520.00
00249            -980.00     7600.00
00250            -980.00     7520.00
00251           -1040.00     7520.00
00252           -1060.00     7440.00
00253           -1120.00     7440.00
00254           -1140.00     7440.00
00255           -1140.00     7360.00
00256           -1140.00     7360.00
00257           -1180.00     7360.00
00258           -1180.00     7280.00
00259           -1180.00     7360.00
00260           -1180.00     7200.00
00261           -1200.00     7120.00
00262           -1180.00     7120.00
00263           -1160.00     7040.00
00264           -1140.00     7040.00
00265           -1120.00     6960.00
00266           -1120.00     6880.00
00267           -1120.00     6800.00
00268           -1100.00     6720.00
00269           -1020.00     6720.00
00270            -980.00     6560.00
00271            -980.00     6560.00
00272            -940.00     6480.00
00273            -920.00     6400.00
00274            -880.00     6320.00
00275            -860.00     6240.00
00276            -800.00     6160.00
00277            -780.00     6080.00
00278            -720.00     6000.00
00279            -660.00     5840.00
00280            -640.00     5840.00
00281            -640.00     5680.00
00282            -580.00     5520.00
00283            -560.00     5520.00
00284            -540.00     5520.00
00285            -480.00     5280.00
00286            -480.00     5200.00
00287            -460.00     5120.00
00288            -460.00     5040.00
00289            -420.00     4880.00
00290            -400.00     4800.00
00291            -340.00     4640.00
00292            -320.00     4560.00
00293            -320.00     4400.00
00294            -340.00     4320.00
00295            -320.00     4240.00
00296            -320.00     4080.00
00297            -260.00     3920.00
00298            -240.00     3840.00
00299            -240.00     3760.00
00300            -240.00     3600.00
00301            -240.00     3520.00
00302            -240.00     3360.00
00303            -220.00     3200.00
00304            -180.00     3040.00
00305            -180.00     2960.00
00306            -160.00     2800.00
00307            -160.00     2720.00
00308            -160.00     2560.00
00309            -160.00     2400.00
00310            -160.00     2320.00
00311            -140.00     2160.00
00312            -140.00     2000.00
00313            -140.00     1840.00
00314            -140.00     1760.00
00315            -120.00     1680.00
00316            -100.00     1440.00
00317            -100.00     1360.00
00318            -100.00     1200.00
00319            -100.00     1040.00
00320            -100.00      880.00
00321             -80.00      720.00
00322             -80.00      560.00
00323             -80.00      480.00
00324             -80.00      320.00
00325             -60.00      240.00
00326             -60.00       80.00
00327             -20.00      -80.00
00328             -20.00     -240.00
00329              60.00     -320.00
00330              80.00     -400.00
00331              80.00     -560.00
00332              40.00     -720.00
00333              20.00     -880.00
00334               0.00     -960.00
00335              20.00    -1120.00
00336             220.00    -1200.00
00337             780.00    -1520.00
00338             880.00    -1760.00
00339              60.00    -1840.00
00340           -1040.00    -2000.00
00341           -1740.00    -1840.00
