Unit:(mV)
                     CH1         CH2
Frequency              ? 261.530 kHz
00001             -12.00    -4600.00
00002             -10.00    -4400.00
00003              -8.00    -4200.00
00004              -6.00    -4000.00
00005             -10.00    -4000.00
00006             -12.00    -3600.00
00007             -12.00    -3600.00
00008             -10.00    -3400.00
00009              -8.00    -3200.00
00010              -8.00    -2800.00
00011              -8.00    -2800.00
00012             -10.00    -2600.00
00013             -12.00    -2400.00
00014             -12.00    -2000.00
00015             -10.00    -2000.00
00016              -8.00    -1600.00
00017              -8.00    -1600.00
00018              -8.00    -1200.00
00019              -8.00    -1200.00
00020             -10.00    -1000.00
00021             -10.00     -800.00
00022             -10.00     -600.00
00023              -8.00     -400.00
00024              -4.00     -200.00
00025              -4.00        0.00
00026              -4.00      200.00
00027               6.00      600.00
00028              20.00      600.00
00029              -4.00      600.00
00030             -20.00     1000.00
00031               0.00     1200.00
00032              12.00     1400.00
00033              40.00     1400.00
00034             252.00     2000.00
00035             206.00     2200.00
00036            -248.00     2200.00
00037            -248.00     2400.00
00038             -36.00     2400.00
00039             252.00     2600.00
00040             252.00     3200.00
00041            -108.00     2800.00
00042            -248.00     3200.00
00043             252.00     3600.00
00044             252.00     3600.00
00045            -248.00     4000.00
00046             -92.00     3600.00
00047             252.00     4400.00
00048            -216.00     4600.00
00049             192.00     4000.00
00050             -64.00     5200.00
00051            -232.00     5200.00
00052             252.00     4600.00
00053             -64.00     5600.00
00054             -60.00     5400.00
00055              80.00     5400.00
00056            -144.00     6400.00
00057             106.00     5800.00
00058              82.00     6000.00
00059             -64.00     7000.00
00060             -72.00     6000.00
00061             -16.00     6800.00
00062             180.00     7200.00
00063            -116.00     6800.00
00064             -42.00     7400.00
00065             136.00     7400.00
00066            -144.00     7600.00
00067              56.00     7600.00
00068              56.00     8000.00
00069             -88.00     8000.00
00070              72.00     7800.00
00071             -12.00     8600.00
00072             -50.00     8400.00
00073               6.00     8400.00
00074              54.00     9000.00
00075               6.00     8400.00
00076             -56.00     9000.00
00077              46.00     9000.00
00078             -36.00     9200.00
00079              -2.00     9400.00
00080              70.00     9200.00
00081             -66.00     9600.00
00082              -2.00     9600.00
00083              48.00     9800.00
00084             -26.00    10000.00
00085              -4.00    10000.00
00086               8.00    10200.00
00087              -4.00    10000.00
00088               8.00    10200.00
00089              14.00    10400.00
00090             -24.00    10400.00
00091              -4.00    10800.00
00092              36.00    10600.00
00093             -18.00    10800.00
00094             -12.00    10800.00
00095              28.00    11000.00
00096             -12.00    11000.00
00097               4.00    11200.00
00098              20.00    11200.00
00099             -20.00    11200.00
00100              -6.00    11200.00
00101              30.00    11600.00
00102               6.00    11600.00
00103              -8.00    11600.00
00104               8.00    11600.00
00105              -4.00    11600.00
00106               0.00    11600.00
00107              18.00    11600.00
00108              -2.00    11800.00
00109               0.00    11800.00
00110              12.00    11800.00
00111              -2.00    11800.00
00112              -2.00    11800.00
00113              14.00    12000.00
00114              -2.00    11800.00
00115               6.00    11800.00
00116              16.00    11800.00
00117              -2.00    12000.00
00118              -4.00    11800.00
00119              14.00    12000.00
00120               4.00    12000.00
00121               4.00    12000.00
00122              12.00    11800.00
00123               4.00    12000.00
00124              -2.00    12000.00
00125               8.00    11800.00
00126               4.00    11800.00
00127               2.00    12000.00
00128               8.00    11800.00
00129               6.00    11800.00
00130               4.00    11800.00
00131               8.00    11800.00
00132              -2.00    11800.00
00133               4.00    11800.00
00134               8.00    11600.00
00135               6.00    11600.00
00136               0.00    11600.00
00137               6.00    11600.00
00138               0.00    11400.00
00139               0.00    11400.00
00140               8.00    11200.00
00141               6.00    11200.00
00142               0.00    11000.00
00143               6.00    11200.00
00144               2.00    11000.00
00145               4.00    10800.00
00146               4.00    10800.00
00147               4.00    10800.00
00148               6.00    10600.00
00149               6.00    10600.00
00150               4.00    10400.00
00151               0.00    10400.00
00152               4.00    10400.00
00153               0.00    10200.00
00154               6.00    10000.00
00155               6.00    10000.00
00156               4.00    10000.00
00157               4.00     9600.00
00158               4.00     9600.00
00159               4.00     9600.00
00160               6.00     9400.00
00161               2.00     9200.00
00162               6.00     9200.00
00163               8.00     9000.00
00164               4.00     9000.00
00165               4.00     8800.00
00166               6.00     8600.00
00167               0.00     8400.00
00168               6.00     8400.00
00169              12.00     8200.00
00170               2.00     8000.00
00171              -4.00     8000.00
00172              12.00     7800.00
00173               6.00     7800.00
00174               0.00     7400.00
00175               6.00     7400.00
00176              14.00     7200.00
00177               4.00     7000.00
00178              -8.00     7000.00
00179               6.00     6800.00
00180               8.00     6400.00
00181               4.00     6400.00
00182               6.00     6200.00
00183               6.00     6000.00
00184               0.00     6000.00
00185               4.00     5600.00
00186               8.00     5600.00
00187               6.00     5400.00
00188               4.00     5200.00
00189              -2.00     5200.00
00190               4.00     5000.00
00191               6.00     4600.00
00192               4.00     4400.00
00193              -2.00     4200.00
00194               4.00     4400.00
00195               8.00     3800.00
00196               4.00     3600.00
00197               4.00     3600.00
00198               4.00     3200.00
00199               0.00     3200.00
00200               0.00     3000.00
00201               4.00     2800.00
